# Fix print output for fix posit_out
191000 9550000 54.1054002931323 1.30617143675904e-06 28.2008227818119 6.19883644162623e-07
192000 9600000 54.1710574365938 1.32574994778867e-06 28.2320401148971 6.30933133539561e-07
193000 9650000 54.2379491030831 1.34607815874616e-06 28.2640115315114 6.44519610774376e-07
194000 9700000 54.3053990731054 1.34465859196919e-06 28.296400124472 6.52863002489247e-07
195000 9750000 54.3712486829098 1.29100759441831e-06 28.3292466347892 6.59603281818704e-07
196000 9800000 54.4353856842343 1.28058166301969e-06 28.3622424219023 6.55122233224475e-07
197000 9850000 54.4996752183477 1.28968557724734e-06 28.3945123433496 6.35447727914672e-07
198000 9900000 54.5643073817568 1.29842738163497e-06 28.4258363867038 6.23495937354088e-07
199000 9950000 54.6294727048987 1.30018246341592e-06 28.4570434477478 6.1823679599298e-07
200000 10000000 54.694841627404 1.32570751347335e-06 28.4876313899381 6.07881068868929e-07
201000 10050000 54.7621151996191 1.35848199706055e-06 28.517929987678 6.0321526489856e-07
202000 10100000 54.8295633904226 1.33240132627925e-06 28.5478861404946 5.9546529472656e-07
203000 10150000 54.8953882069015 1.29924946898044e-06 28.5771990995453 5.76115048809919e-07
204000 10200000 54.9596530056759 1.27721836389362e-06 28.6057695621206 5.70036233033203e-07
205000 10250000 55.0238022589436 1.2931882706778e-06 28.6345627784803 5.8466332789729e-07
206000 10300000 55.0889327539345 1.31325169638183e-06 28.6642191853156 6.02598519136279e-07
207000 10350000 55.1553002955605 1.33985810015719e-06 28.6946324908733 6.07274575753564e-07
208000 10400000 55.2227178389336 1.35528260108773e-06 28.7249486015905 6.12006797773608e-07
209000 10450000 55.2907564646589 1.35949792189597e-06 28.7557493197894 6.14720486767892e-07
210000 10500000 55.3584191816152 1.34882074763443e-06 28.7858888663519 5.86464172587649e-07
211000 10550000 55.4258173912922 1.34433338852521e-06 28.8146075285787 5.7004479636854e-07
212000 10600000 55.4929433467049 1.34127336301232e-06 28.8433116709964 5.75750494155597e-07
